Time ch_1 ch_2 ch_3 ch_4 ch_5 ch_6 ch_7 ch_8 
1180238.710913 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180238.720690 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180238.731261 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180238.740979 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
1180238.751890 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180238.760733 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180238.771071 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180238.780908 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180238.791254 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
1180238.801218 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180238.810891 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180238.821238 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180238.830987 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180238.840715 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
1180238.850934 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180238.860710 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180238.871057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180238.881115 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180238.891114 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
1180238.901887 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180238.910894 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180238.921563 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180238.931194 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180238.941175 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
1180238.951025 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180238.961118 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180238.971035 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180238.980673 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180238.991088 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
1180239.001129 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180239.011143 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180239.020926 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180239.030941 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180239.041116 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
1180239.052225 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180239.060579 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180239.070679 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180239.081827 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180239.090835 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
1180239.102087 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180239.110986 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180239.121481 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180239.131806 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180239.141835 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
1180239.151017 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180239.160877 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180239.170826 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180239.181529 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180239.190697 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
1180239.201276 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180239.210740 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180239.220806 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180239.231910 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180239.240824 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
1180239.251786 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180239.260916 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180239.270961 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180239.281475 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180239.290758 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
1180239.301433 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180239.310781 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180239.320930 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180239.331369 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180239.341542 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
1180239.351502 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180239.360773 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180239.370913 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180239.381885 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180239.391210 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
1180239.400956 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180239.411356 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180239.421065 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180239.432611 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180239.442482 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
1180239.450920 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180239.461138 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180239.471177 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180239.480797 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180239.491678 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
1180239.501512 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180239.510844 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180239.521145 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180239.531786 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180239.540601 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
1180239.552361 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180239.561574 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180239.574872 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180239.583783 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180239.591995 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
1180239.601556 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180239.610899 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180239.621469 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180239.631397 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180239.641878 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
1180239.651263 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180239.661938 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180239.670885 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180239.682159 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180239.690548 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
1180239.701435 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180239.710998 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180239.721230 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180239.731314 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180239.741534 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
1180239.751991 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180239.761305 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180239.771470 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180239.782739 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180239.791195 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
1180239.801536 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180239.811129 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180239.822168 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180239.832186 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180239.842164 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
1180239.851599 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180239.861198 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180239.871098 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180239.881824 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180239.891037 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
1180239.901506 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180239.911146 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180239.921411 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180239.931555 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180239.941689 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
1180239.951954 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180239.961301 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180239.971506 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180239.981796 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180239.993221 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
1180240.005327 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180240.016056 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180240.025184 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180240.033689 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180240.041408 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
1180240.052175 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180240.061890 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180240.072011 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180240.082314 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180240.090744 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
1180240.101447 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180240.111515 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180240.121536 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180240.131394 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180240.141631 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
1180240.151423 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180240.161449 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180240.172682 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180240.181812 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180240.191215 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
1180240.201870 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180240.211177 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180240.222636 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180240.232116 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180240.240739 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
1180240.251599 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180240.261097 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180240.272427 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180240.281889 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180240.291594 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
1180240.301522 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180240.311204 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180240.321082 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180240.331400 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180240.341116 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
1180240.351322 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180240.361439 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180240.373665 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180240.383254 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180240.391539 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
1180240.401584 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180240.411379 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180240.422188 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180240.432984 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180240.441981 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
1180240.451946 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180240.461142 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180240.471079 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180240.481993 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180240.491652 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
1180240.501814 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180240.511053 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180240.522409 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180240.531722 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180240.541032 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
1180240.551756 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180240.561443 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180240.572051 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180240.582095 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180240.591338 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
1180240.601341 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180240.611947 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180240.622231 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180240.633424 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180240.643767 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
1180240.651596 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180240.661289 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180240.672405 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180240.683922 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180240.693375 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
1180240.702094 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180240.712070 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180240.720859 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180240.731882 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180240.741433 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
1180240.751461 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180240.762152 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180240.771335 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180240.782003 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180240.791037 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
1180240.801493 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180240.812466 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180240.821973 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180240.835271 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180240.847404 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
1180240.857114 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180240.865593 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180240.875215 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180240.883863 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180240.891099 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
1180240.902625 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180240.911099 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180240.921910 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
