Time ch_1 ch_2 ch_3 ch_4 ch_5 ch_6 ch_7 ch_8 
1690491.195952 0.096334 -0.579750 -0.173726 0.922155 0.204517 -0.373970 -0.142715 0.115962 
1690491.206586 0.812972 -0.254959 2.760555 0.876368 -0.373729 -1.377433 -2.854980 0.057727 
1690491.215429 -2.667917 -0.215830 -0.531100 0.585240 -0.199077 -1.114051 -1.159264 -0.331173 
1690491.225599 0.956355 -0.969608 0.655771 0.387096 -0.270849 -0.986580 1.499540 0.005330 
1690491.235354 -0.581186 1.425440 0.416830 -1.229350 0.288071 -0.787736 0.243724 -1.095806 
1690491.245277 -0.369138 -0.626957 1.979151 -0.671348 -0.452312 -0.596479 0.155211 0.069099 
1690491.256902 2.223545 1.513365 0.139009 0.477437 1.584708 -1.135331 -0.109520 1.796813 
1690491.265282 -0.047183 -0.458657 0.495484 -0.733341 0.870850 0.897942 -0.023958 -0.071352 
1690491.275799 -0.092842 -0.615245 1.470544 0.084380 0.216867 -0.049303 -0.472973 -0.260613 
1690491.285481 0.930095 2.138001 -0.789322 -0.142376 -0.351735 -0.983338 0.829316 -1.235530 
1690491.295655 -0.039582 -2.403893 -0.360670 1.100345 0.229331 -0.030155 0.798070 -0.168044 
1690491.305498 0.036210 -1.226310 -0.678705 1.466325 -1.474796 -0.563581 0.420676 0.342370 
1690491.315447 -1.457997 1.143692 0.187316 -0.722379 -0.143820 -0.294516 0.560605 0.677374 
1690491.325938 0.171699 1.904472 -0.288625 0.469790 -1.636043 0.510929 1.121634 0.488846 
1690491.335811 -0.151915 0.133828 0.251370 -0.862749 -0.050494 1.771078 -0.258903 0.130904 
1690491.345252 0.809691 -0.205129 1.138362 -1.074898 -0.769622 -0.355311 0.220963 1.136433 
1690491.355868 0.871767 1.055577 0.589540 -0.903133 -1.180248 0.769960 0.553653 -0.345146 
1690491.365937 -1.651154 2.486677 0.681262 -0.244074 0.033172 -1.682195 -2.494392 0.794958 
1690491.376150 -1.162149 0.731175 0.026900 -1.302677 0.243491 -0.617145 0.795248 0.633485 
1690491.385576 -0.770859 -0.328617 -0.351649 0.329078 -0.032855 -0.742083 0.082635 -0.806815 
1690491.395596 1.618946 -0.976600 -0.637726 0.420749 -0.282917 -1.356335 -1.100962 -0.778017 
1690491.406571 1.091904 -0.027404 -1.116083 -0.193302 -0.030526 -0.184994 0.880400 -0.104778 
1690491.415435 -1.106208 -1.203946 -0.884153 -1.548241 -0.844808 -0.348196 0.502573 -0.890629 
1690491.425947 -1.594313 -1.259938 0.993516 -0.071236 -1.590856 0.861025 -1.166919 0.873986 
1690491.435699 0.547535 0.841229 -0.902579 -0.228626 -2.673651 -0.047128 -0.133178 0.180896 
1690491.445484 -0.348015 0.413098 -0.697617 -0.366183 -0.255662 0.539327 1.296847 1.818512 
1690491.455883 -1.045163 1.610409 -0.012614 -1.121909 0.678730 0.625892 -2.057320 0.431747 
1690491.465524 0.717822 -0.811707 -0.919035 1.581072 0.440239 1.400363 0.589660 -0.902744 
1690491.475690 -0.017905 0.785201 0.775492 -0.645434 0.463589 1.173339 -0.019966 -0.663882 
1690491.485763 -3.170195 -0.224453 0.068353 -0.350242 1.376140 -1.489443 0.424269 0.105676 
1690491.496199 -0.199139 0.004309 -0.980824 -1.297890 -0.249448 -1.726205 0.243119 0.859155 
1690491.505667 -0.809664 1.415392 0.514062 -0.601525 0.208927 0.173286 -1.389956 -0.093922 
1690491.516362 -0.327173 0.895155 1.714362 -1.245948 -0.200046 -0.022929 0.102398 -0.009795 
1690491.526177 -0.706370 -0.288293 0.890389 0.020001 1.181636 0.537052 -0.489673 -0.920102 
1690491.535852 -0.535901 0.581933 -0.881884 -0.627820 -0.744555 -0.579421 0.390902 0.061762 
1690491.545330 -0.728685 -0.421623 -0.342956 -1.643298 -1.709812 -0.004652 -0.281054 -0.632270 
1690491.555856 -0.618145 0.781601 -0.127818 -0.958928 0.597691 -1.713508 -2.581692 0.955524 
1690491.565769 -0.793002 -1.181262 -1.313671 0.996888 2.345999 -0.698023 1.779684 -1.632351 
1690491.576173 1.186739 -0.837410 0.169933 -1.085442 -0.292000 0.020833 -0.340802 -0.729291 
1690491.586508 -0.032289 -0.024673 0.553680 0.705796 -0.774341 -0.064102 1.810116 -0.828716 
1690491.596077 1.323773 0.857742 -1.998680 -1.020012 0.134727 -2.100357 -1.011169 0.157218 
1690491.606583 -0.885250 -1.715933 0.304908 1.144109 0.003881 0.858725 0.203981 -0.154202 
1690491.615420 0.315356 -0.530489 -1.143618 -0.486790 0.294957 -0.337680 -0.981130 -1.827701 
1690491.626852 -0.983584 0.842507 0.799514 -0.441784 -0.274837 0.193815 1.454869 0.439613 
1690491.635326 -0.886001 0.416330 0.523978 -0.267148 -0.294324 0.015884 1.105171 0.514852 
1690491.645538 1.160059 0.425312 0.317260 -1.569490 -0.085431 0.200311 1.353342 -1.009146 
1690491.656134 -0.949262 0.197543 -1.552961 -0.284426 -0.573808 -1.668321 -0.055569 0.791602 
1690491.665410 0.159633 -0.735440 0.298890 -1.436353 -0.223748 0.404939 -1.869581 -0.021650 
1690491.675895 -0.127954 0.503272 0.060540 -1.088587 1.107753 -0.049478 0.228112 0.732041 
1690491.685672 0.003131 1.289526 -0.988555 0.723833 1.190170 1.332421 1.445733 -1.610444 
1690491.695572 -0.776571 0.803125 -0.789308 1.314440 -1.697986 -0.628637 -1.267975 0.087941 
1690491.706288 -1.477207 -0.282995 1.294432 1.082831 0.710510 1.051023 0.006950 -1.597783 
1690491.715721 -1.244507 -0.000624 0.799305 -0.336632 -1.147254 1.044455 0.316251 0.087280 
1690491.727149 -0.227085 -0.609794 0.722619 1.163537 -0.382739 0.883116 -0.070424 0.050226 
1690491.737033 -0.044023 0.775251 1.685313 0.396927 -0.540086 0.546858 0.154036 -0.121150 
1690491.745898 -0.406097 0.712505 -1.056765 0.176200 0.081684 1.437497 1.918341 -1.854878 
1690491.755819 0.862873 1.672554 -0.628971 0.372197 -0.422410 -0.598074 1.342856 -0.660638 
1690491.766094 0.819660 -0.036913 1.474819 0.523880 0.537337 0.199675 -2.658079 0.785703 
1690491.775164 1.137619 -0.716019 -1.343352 -2.340628 2.700176 1.466640 -0.865811 1.094066 
1690491.785401 -0.687193 -0.805229 -2.476764 0.030722 -0.005856 1.519628 -1.253917 0.959334 
1690491.794712 -1.205266 -0.035548 0.365186 0.603247 -0.509737 0.831157 -0.594385 0.069727 
1690491.804873 0.845501 0.720830 0.388072 0.507155 0.908606 -0.473371 -0.439249 1.519883 
1690491.814327 1.554317 -0.123783 -0.975194 -0.364363 -0.374324 -0.742936 0.586198 -1.228010 
1690491.825556 -0.648583 1.934835 -1.048956 0.682968 0.477114 -0.016510 0.005474 -0.619194 
1690491.835609 -0.941091 0.844881 0.932278 -0.270124 0.314955 1.561686 0.832084 2.207316 
1690491.844771 -0.601984 -0.345161 -0.821642 -1.871096 -0.877643 -0.481445 1.037276 0.348894 
1690491.854517 0.965851 -1.877848 0.580398 1.772602 -0.140357 -2.015341 -1.012346 -0.494743 
1690491.864512 -1.105057 0.245650 2.072850 1.415618 -1.291634 -1.953371 -0.193170 -1.920642 
1690491.875760 -1.036504 0.655785 0.824593 -0.568028 2.955028 0.236775 0.241743 -1.535528 
1690491.886195 1.650933 0.171590 -0.977809 0.049478 0.032221 1.479717 0.354087 0.348916 
1690491.895618 0.357225 0.581374 0.338648 0.066612 -0.372471 -1.377049 -0.607689 -1.133364 
1690491.904837 0.571697 0.080504 -1.190430 -1.291181 -0.212124 1.041781 -0.273540 0.845385 
1690491.914569 -0.533145 -0.423144 0.893101 2.010531 -0.451408 1.637435 0.008211 -0.093281 
1690491.924752 -0.076266 0.090711 0.359326 0.657808 -0.428244 -0.912435 0.071654 0.273709 
1690491.934890 -0.231185 -0.538669 -0.935044 0.437706 -1.920634 0.382715 -0.179890 0.929538 
1690491.944770 0.009972 -2.093803 -0.580531 -0.519611 0.413973 -0.494120 0.092515 -0.424928 
1690491.954562 0.191898 0.298151 -0.719054 -1.411711 -2.428608 0.944246 -0.110526 1.675178 
1690491.964568 -1.741299 -0.087118 0.061963 -1.307905 0.799047 0.638861 -0.806949 -1.503665 
1690491.975722 -0.127555 0.511180 0.939609 0.265697 -1.425712 0.932817 -1.755115 0.605334 
1690491.985046 -0.617540 -0.116752 1.191041 2.635480 0.847442 1.621569 0.566411 -1.015223 
1690491.994516 -0.176493 -0.031598 1.521256 -0.869606 0.009855 0.002639 -0.483567 -1.135586 
1690492.004716 -1.043960 1.317629 0.015044 0.042681 1.590843 0.071431 -0.575221 0.275675 
1690492.014530 -0.291019 -1.321729 0.039695 0.588015 0.974085 0.496578 -0.154225 -0.262258 
1690492.026559 -1.186142 -1.207135 0.283145 1.520544 0.239689 -0.396165 -0.210490 0.657271 
1690492.036263 0.267173 0.007625 1.944004 -2.635264 0.433227 -2.293031 -2.179480 -0.281392 
1690492.044324 0.152166 -0.479673 0.314585 0.931640 0.371510 0.290990 -1.064353 1.306559 
1690492.054591 -0.325965 -1.145737 0.101388 -0.554771 -0.093103 0.288108 -0.700224 0.930953 
1690492.065020 -0.358085 1.510532 1.303239 -0.598791 -0.481811 -2.107870 -0.808947 0.054842 
1690492.075634 -1.470065 -0.695601 -0.088688 1.680549 0.258966 -0.718939 1.342996 0.216132 
1690492.085038 0.815805 0.067572 0.211373 -1.373145 -0.663354 -0.273664 0.518963 -0.721830 
1690492.094898 0.327008 0.410630 -0.803276 -1.526168 1.578498 1.398467 -0.411294 0.874009 
1690492.104842 0.149810 0.769229 -1.239361 -0.107017 1.762515 1.348390 1.475840 0.336308 
1690492.114580 1.322757 0.572608 -0.566745 2.314476 -0.543600 -1.342326 0.067155 -1.530275 
1690492.125718 0.716264 -0.401206 -1.027205 0.442992 -0.182796 1.373141 1.600841 -0.523909 
1690492.134794 -1.218887 0.610397 0.059274 1.287330 1.185931 -0.183120 0.299536 -2.611740 
1690492.145058 -0.468086 -0.435240 -0.854721 -1.479086 1.273102 1.876816 1.435544 0.545881 
1690492.154563 -0.798095 1.634928 0.856916 0.619262 -0.834872 0.361016 -0.843545 -0.151847 
1690492.164612 0.455986 -0.707110 -0.922312 0.523751 -0.466615 0.947337 -0.614984 -0.189867 
1690492.175558 -1.215570 1.104147 -0.169384 -0.246897 -0.809943 -0.396460 -0.917703 -0.330244 
1690492.184934 -0.474905 1.017871 1.096445 0.835927 0.983949 -0.437845 0.149387 0.251922 
1690492.194655 -1.156482 -0.330433 -0.483394 -0.582473 -2.048198 1.734456 0.112939 -0.010772 
1690492.204830 -0.379161 0.771749 -0.074510 -0.084679 0.772854 -0.082164 0.117221 0.408801 
1690492.214687 -0.585794 1.184826 -0.236565 0.164675 0.489448 0.256256 -0.018725 -0.297431 
1690492.224740 1.785324 -0.976692 -0.120921 1.127518 -2.061473 -0.886371 1.507376 0.773322 
1690492.234735 1.094316 0.500872 -2.193991 -0.638588 -1.350826 -0.661553 1.654462 -0.448151 
1690492.244938 2.833807 -0.347123 -0.805598 0.989161 1.317750 -0.628661 -0.191497 -0.046261 
1690492.255325 1.090470 0.226949 -1.711300 -1.345880 1.547272 -0.058988 -0.267779 1.633247 
1690492.265593 -0.546716 -3.031895 0.708483 1.179163 1.231689 -0.308346 -0.018320 0.028307 
1690492.276137 -0.512686 0.347370 2.562819 0.779741 1.024910 1.127835 -0.014197 -1.162999 
1690492.285266 -0.136958 0.051950 -0.169072 -1.000936 0.224226 0.021103 0.961048 -0.168491 
1690492.294823 -0.944294 -0.756931 0.052206 0.908515 -0.438579 0.490409 0.074805 0.557967 
1690492.304897 0.214614 -1.377256 0.654552 0.381005 2.226372 0.768638 -0.920554 -0.084424 
1690492.314946 -0.253143 0.388758 0.628996 -2.775209 0.487150 0.144222 -1.036067 -0.191556 
1690492.325930 -1.447512 0.347541 -1.030854 0.382088 -1.863928 -1.262041 -0.713503 -0.846950 
1690492.334647 0.158048 -2.670804 -0.470081 -2.166457 0.787101 0.489958 2.052274 -1.183554 
1690492.344776 -0.461455 -0.423381 1.995167 1.220452 0.790603 0.693826 0.552945 0.992988 
1690492.354534 0.958903 1.089295 2.254145 0.680169 1.640304 0.638359 -0.716702 -1.194935 
1690492.364783 2.917418 -0.646080 1.229873 0.602544 -1.439401 0.397706 -1.383746 1.149515 
1690492.376174 -0.286094 -0.051439 1.909035 0.192467 -0.207100 -1.444520 -1.037247 -1.761330 
1690492.384880 -0.466189 -0.689468 -1.177874 0.730588 -1.389281 0.848765 0.582653 -0.037280 
1690492.395125 -1.965403 1.561875 -0.573974 0.015697 -0.370528 -0.137419 -0.478113 0.315012 
1690492.404365 0.530221 0.482926 -0.729059 1.702505 -0.080311 0.029715 -0.494742 0.872161 
1690492.414647 1.096212 1.303643 0.481461 -0.990376 0.641665 1.789258 0.142419 1.750696 
1690492.425307 -1.374696 0.787461 0.477932 -0.274957 -0.696320 0.377803 -1.469531 2.212250 
1690492.434596 -0.304836 -0.030085 0.577036 1.013250 1.432589 0.122784 1.065591 1.160176 
1690492.444843 0.357515 1.132488 -0.640664 0.401340 0.918018 -0.158839 1.214823 0.289196 
1690492.454773 -1.671041 -0.360772 0.794683 1.464453 0.151113 0.560926 -0.802004 0.199332 
1690492.464804 -0.557675 -0.024012 0.535046 -0.356095 2.407670 -0.364365 0.116546 -0.773433 
1690492.476099 -1.013436 0.301827 -0.479433 -1.323244 -1.047502 -0.926457 -0.832486 -0.494520 
1690492.485011 1.820000 -0.172315 -1.456333 -0.134516 0.560836 -0.585472 0.675764 0.273713 
1690492.495816 0.087950 -0.128051 -1.934719 -0.561490 -2.548337 -0.127189 -0.213808 1.091539 
1690492.505407 -0.211104 -2.065733 1.246377 1.361531 1.251717 0.479706 0.439570 -0.712557 
1690492.514722 1.822274 1.265285 0.508570 -0.380400 -0.069421 0.674531 0.756199 0.090219 
1690492.526240 0.892985 -0.694065 0.924970 1.167818 -0.801674 0.701117 -0.285274 0.746767 
1690492.534869 -1.208783 -2.808670 0.065308 -0.709052 -0.967433 -0.194512 -0.136269 -0.758378 
1690492.545138 0.195860 -0.313085 -1.921784 0.077672 -0.621147 -1.741094 -0.066703 -1.734286 
1690492.554778 -1.660018 -2.014919 1.700752 -1.394438 -2.714964 0.772132 -0.678985 -1.226453 
1690492.565071 0.253841 -0.985549 1.751888 -0.974103 -1.523487 0.632198 -1.404272 1.303197 
1690492.575963 2.008279 0.256037 1.756705 0.490982 -0.620374 -0.519733 0.872437 -0.748082 
1690492.585308 0.382853 1.089638 -0.067157 -0.268982 -0.359743 0.176090 0.212717 -1.219579 
1690492.595172 -0.578971 0.743327 1.790390 -0.358771 0.742587 1.066561 -1.002201 -0.721926 
1690492.604683 -0.027943 1.195680 -0.289844 -0.071330 0.876558 0.213219 -0.496584 0.089260 
1690492.614689 -0.421390 0.572985 0.840966 1.056925 -1.322593 -0.480568 0.748279 -0.968145 
1690492.625306 -1.336592 2.281606 1.199627 1.327603 1.400115 1.478516 -0.657391 -2.242910 
1690492.634640 -1.422869 -0.900756 -2.082705 -1.601323 0.489117 -0.868861 -0.360905 -1.367758 
1690492.645037 -0.255436 -1.164002 -0.182284 -0.447685 -0.222260 1.078083 0.453137 1.761456 
1690492.654937 -0.120447 -0.455644 -0.386784 -1.440152 1.228671 -0.509336 -0.283216 0.285647 
1690492.664750 0.763819 -0.960015 -0.253367 -0.151193 -0.473432 0.182577 -0.930313 0.669029 
1690492.675912 -1.067292 -0.535159 0.598626 -0.489600 1.243691 -2.143200 -0.286370 -0.065124 
1690492.684959 -0.976815 0.028335 0.035543 0.193633 -1.141870 -0.114450 -0.525015 -0.907141 
1690492.694888 -0.517370 0.078174 1.185476 -0.846683 0.573188 1.425033 0.857256 -0.162761 
1690492.704955 0.335155 1.689736 0.173243 -0.142823 -1.588147 -0.495454 0.147185 -1.220764 
1690492.714531 -0.377348 1.276073 1.637986 1.196806 0.278082 0.964960 2.564204 0.499334 
1690492.725419 1.393221 1.243479 0.616417 -0.429967 -0.053719 1.354825 -1.032122 0.363651 
1690492.734715 0.015514 1.018296 0.911052 -1.583865 -1.555129 -0.605482 1.518543 -1.049703 
1690492.745370 0.176963 -0.864887 -0.513943 -1.126891 0.840365 1.437077 -0.360702 -0.546851 
1690492.754838 -0.196846 0.595458 -1.615995 1.427836 1.131068 -0.648556 -0.189998 1.012712 
1690492.765164 -0.768935 -0.308993 1.147433 -1.013357 -2.559738 0.018271 0.016959 -0.338381 
1690492.776339 0.235531 0.805834 -0.589935 -0.815332 -0.100607 -0.893005 0.615367 1.494342 
1690492.785892 0.421496 2.023745 0.380140 -0.220967 -0.326201 0.039759 0.488416 0.195987 
1690492.796055 -0.637950 -1.378766 -2.321668 -0.109036 0.169514 -0.888838 -0.223966 1.680757 
1690492.805025 0.685312 -0.458579 -1.430094 0.939389 -0.122000 0.115351 0.633900 -0.396291 
1690492.814688 1.212116 -0.754869 0.069230 0.883612 0.416492 1.250966 -0.868934 0.565627 
1690492.826098 -1.588952 0.120941 0.318387 -1.115086 0.397898 -0.585064 1.723799 1.461804 
1690492.836042 0.110825 0.490393 0.081503 0.740982 -1.022894 1.067771 0.603583 -0.281128 
1690492.845159 0.031065 1.299250 -0.653371 1.533129 -0.534672 -1.342153 -0.724316 0.184924 
1690492.854827 -0.476337 -1.555350 1.242521 1.224715 -1.331319 -1.743454 0.682309 -0.363320 
1690492.864835 -0.667159 -0.018973 -0.874519 0.327218 -0.534997 -0.767390 -2.212408 -0.098319 
1690492.875579 1.158429 -0.541289 1.506504 -2.016636 1.211248 -2.303336 0.348088 -0.224857 
1690492.885186 -0.282576 -0.422891 -2.045174 -0.154502 0.980294 0.808460 0.714112 -0.432640 
1690492.894777 0.100650 0.903753 -0.844018 -0.126420 -0.347124 0.035459 -0.939407 -0.851719 
1690492.904776 -0.707877 0.815981 -0.263554 -0.186533 0.665964 -0.330519 0.181169 0.716753 
1690492.914667 1.702081 -0.541688 -1.537120 0.523707 -0.973277 -0.274906 -1.087653 0.438904 
1690492.925397 0.349433 -0.154552 -2.273093 0.228915 1.271504 0.966265 -0.031620 -0.957304 
1690492.934813 -0.910172 1.477701 -1.004038 -0.527928 0.807927 -2.193500 0.120314 -0.643305 
1690492.945202 -0.003518 -0.544397 0.018466 0.798951 -0.857101 2.388123 0.714640 0.086590 
1690492.954919 -0.334738 1.252482 1.314857 1.119721 -0.806783 -0.270386 1.288857 -0.124254 
1690492.964879 -0.541535 0.378095 -0.027487 -1.473810 -0.230461 1.119433 -0.333620 -0.970997 
1690492.976847 0.332900 0.508643 -0.888685 1.235456 -0.048648 1.530132 -0.558579 1.117056 
1690492.985401 -0.532855 -1.001235 -3.598666 -0.201108 0.757816 0.093948 -1.103571 -0.801124 
1690492.994745 0.986952 -0.541793 -1.342455 -1.202117 0.669781 0.723617 1.720870 -0.919282 
1690493.004877 0.438659 -1.521970 0.839015 -1.126071 -0.879244 0.311853 -0.067255 -1.562671 
1690493.014945 0.726694 0.643039 0.137750 -1.251318 1.390154 -0.946611 -1.837598 0.340032 
1690493.025404 1.034595 -0.180664 -0.911188 1.432887 0.386271 -0.605173 1.060413 0.069986 
1690493.035720 -0.261997 0.963245 0.601413 -1.122120 -0.385893 0.597018 -1.862928 -1.683486 
1690493.045781 -0.910818 0.448480 -0.952285 1.053478 1.253132 -0.946825 -0.860285 -2.058359 
1690493.054973 0.385213 2.102349 0.428146 1.514705 -0.457656 0.308915 -0.626420 1.948082 
1690493.064976 -0.022755 -0.594599 -1.106307 -1.648749 -0.043353 -2.826549 -0.935152 -1.461389 
1690493.076900 0.604060 -0.955539 0.496029 0.284611 -0.411246 0.166497 0.666594 0.849610 
1690493.086216 -1.014930 0.426789 0.344730 0.513450 1.131030 0.875148 0.109081 0.032920 
1690493.094957 3.189268 -0.194852 0.473180 -0.867590 0.709947 0.513207 1.038770 0.938470 
1690493.106947 -0.950924 0.885580 -0.210044 0.347168 -0.001363 0.641607 -2.896183 -1.898682 
1690493.115075 1.190522 1.104116 0.949194 0.273730 0.796536 1.349289 0.757048 0.214749 
1690493.125776 -1.207639 0.723755 0.637430 0.062255 0.997277 1.568079 -0.350478 1.682826 
1690493.135132 0.254275 -0.133048 -0.874220 -1.733126 0.680911 1.579919 1.054024 -0.854183 
1690493.145155 0.741311 1.914655 0.236068 1.200415 -0.709979 -0.938078 0.743331 1.297278 
1690493.155212 -1.455052 0.713953 -0.062022 -0.115323 0.175834 0.828376 1.455467 0.666722 
1690493.164769 -0.273948 0.794686 -0.403291 1.070556 -0.936488 -0.533049 0.431543 -0.984043 
1690493.175361 0.135518 -0.615396 1.081725 0.247411 0.180700 -0.180938 -0.775856 1.229439 
1690493.185117 -0.099098 -1.239854 0.275316 -0.091633 -0.003898 -0.153390 -0.690517 0.457680 
1690493.194901 0.933516 -1.976526 0.884056 1.229874 1.730659 0.930858 1.193522 1.007002 
1690493.205422 -1.915128 0.108146 0.644193 1.349756 -0.986956 -0.615615 -1.411558 -2.298788 
1690493.214689 0.350424 0.684659 -0.227175 0.502606 0.105147 -1.465144 -0.636491 0.705637 
1690493.225866 1.494929 0.002108 -2.120035 0.592092 -1.512210 -2.061354 0.586852 -0.415149 
1690493.235014 -0.156166 0.624419 -1.368865 -0.684221 -0.284019 -1.313349 -0.449071 0.953916 
1690493.245045 -1.111879 0.387647 -0.224828 0.783926 1.319784 -1.249057 1.842195 -0.276348 
1690493.255020 1.272758 -0.877856 -0.368740 -0.398908 -0.577803 -0.514563 -0.805829 -1.139829 
1690493.265137 0.192790 0.114651 -0.718600 -0.045872 0.655255 -0.387017 0.002194 0.326100 
1690493.276800 0.009552 0.907275 1.844861 0.801492 -0.388002 -0.419226 1.127467 0.419342 
1690493.285879 1.527605 -0.362838 0.037800 -0.202297 -2.005551 -0.352933 -0.544564 0.524588 
1690493.294985 1.091056 0.150794 0.127123 -0.082140 0.254702 0.784308 -1.050530 0.540126 
1690493.304872 -0.851446 0.656793 -0.695700 2.351882 0.504173 -1.198296 1.466786 1.499244 
1690493.314843 1.657888 -1.657971 -0.189963 -0.533095 -0.348420 -1.318776 -0.058594 -1.329710 
1690493.325342 0.088907 0.758605 -0.478684 -0.112063 1.210353 -2.656109 0.352988 0.131655 
1690493.334867 -0.849971 -0.679438 -1.428677 -1.486517 -0.065309 0.328700 -0.434396 2.051040 
1690493.344919 0.760784 0.395582 0.423754 -0.196454 -1.073421 -0.698510 -0.231019 0.313268 
1690493.354825 -1.541818 -0.054043 -0.050407 0.793018 0.743880 -0.166530 -0.854005 -0.661904 
1690493.365207 -0.008023 0.126340 0.137119 0.263814 0.102898 1.234024 -1.089150 -0.326787 
1690493.375603 -1.627509 -0.527723 -1.407863 -0.466042 -1.476030 -0.483258 -0.640547 0.074912 
1690493.385892 0.056300 -1.959847 0.442794 -0.653655 -0.892129 1.978474 1.419572 0.539971 
1690493.395786 -0.954791 -0.195103 -0.135838 1.647631 -0.614842 -0.358220 -0.495922 -0.069429 
1690493.405039 -0.680458 0.179383 -0.350161 0.588760 -0.695127 -1.142893 1.999506 -1.724682 
